scc_size,number_of_edges_inside_scc,number_of_edges_to_other_sccs,scc_largest_path_sum,scc_longest_dfs_path,outdegree_inside_scc,outdegree_outside_scc,indegree_inside_scc,longest_path_using_dfs_paths,first_dfs_path_used,longest_path
1,0,1,3,1,0,1,0,3,1,2
1,0,1,238,1,0,1,0,238,1,236
86,7310,87,148,86,85,1,85,146,84,146
9,17,1,10,9,2,0,3,8,8,8
9,17,2,10,9,2,0,2,6,5,10
10,20,4,12,10,2,0,2,9,8,10
47,2162,48,99,47,46,1,46,79,27,97
1,0,1,122,1,0,1,0,122,1,120
7,12,2,10,7,2,0,3,9,6,9
1,0,1,51,1,0,1,0,51,1,50
1,0,1,67,1,0,1,0,67,1,66
9,18,2,11,7,1,0,2,7,5,9
1,0,1,44,1,0,1,0,44,1,43
1,0,1,263,1,0,1,0,263,1,261
12,29,0,12,12,3,0,2,6,6,12
1,0,1,178,1,0,1,0,178,1,176
11,22,2,12,10,1,0,3,10,9,10
1,0,1,142,1,0,1,0,142,1,140
1,0,1,119,1,0,1,0,119,1,117
10,19,3,11,8,1,0,2,9,8,10
1,0,1,2,1,0,1,0,2,1,1
1,0,1,149,1,0,1,0,149,1,147
11,26,1,12,11,2,0,4,10,10,11
13,34,0,13,13,3,0,3,7,7,13
6,10,3,8,6,1,0,2,7,5,7
1,0,1,119,1,0,1,0,119,1,117
96,9120,97,136,96,95,1,95,87,47,134
7,14,6,9,7,2,0,4,8,6,8
14,40,2,15,14,3,0,4,9,9,14
13,32,1,14,13,3,0,4,7,6,13
7,12,7,10,7,1,0,3,9,6,9
1,0,2,22,1,0,2,0,22,1,21
1,0,1,85,1,0,1,0,85,1,84
1,0,1,68,1,0,1,0,68,1,67
105,10920,106,236,105,104,1,104,155,24,234
10,20,0,10,10,3,0,3,9,9,9
1,0,1,23,1,0,1,0,23,1,22
55,2970,56,58,55,54,1,54,13,10,56
6,10,3,9,6,1,0,2,6,4,6
69,4692,70,140,69,68,1,68,96,25,138
1,0,1,73,1,0,1,0,73,1,72
1,0,1,41,1,0,1,0,41,1,40
1,0,1,74,1,0,1,0,74,1,72
72,5112,73,120,72,71,1,71,99,51,118
6,9,8,11,6,2,1,2,10,5,10
13,30,1,15,12,2,0,3,8,8,11
11,25,6,12,11,2,0,4,10,9,11
1,0,1,11,1,0,1,0,11,1,10
1,0,1,216,1,0,1,0,216,1,214
12,28,0,12,10,3,0,3,5,5,9
1,0,1,42,1,0,1,0,42,1,41
1,0,1,135,1,0,1,0,135,1,134
9,16,2,11,7,1,0,1,6,4,7
9,22,3,10,9,2,0,3,9,8,9
1,0,1,34,1,0,1,0,34,1,33
1,0,1,75,1,0,1,0,75,1,74
9,21,1,10,9,2,0,2,8,8,9
10,18,4,12,8,1,0,1,10,8,10
10,19,1,11,9,2,0,2,7,7,10
1,0,1,63,1,0,1,0,63,1,62
135,18090,136,277,135,134,1,134,272,130,275
10,22,5,12,9,3,0,2,6,4,11
12,26,1,13,9,1,0,2,8,8,11
8,17,3,10,7,2,0,2,9,7,9
1,0,1,65,1,0,1,0,65,1,64
1,0,1,51,1,0,1,0,51,1,49
11,23,0,11,10,2,0,2,7,7,11
9,13,1,11,9,1,0,2,8,8,8
37,1332,38,77,37,36,1,36,45,5,75
12,25,2,13,12,1,0,2,11,11,11
10,18,3,12,10,2,0,2,10,9,10
1,0,1,11,1,0,1,0,9,1,11
1,0,1,4,1,0,1,0,4,1,3
12,29,4,13,11,1,0,4,10,9,12
7,10,0,7,7,1,0,3,6,6,6
10,20,2,12,8,1,0,3,9,7,9
35,1190,36,43,35,34,1,34,24,16,41
1,0,1,84,1,0,1,0,84,1,83
8,15,6,9,8,2,1,4,6,6,8
1,0,1,107,1,0,1,0,107,1,106
10,18,2,11,8,1,1,2,7,7,7
1,0,1,25,1,0,1,0,25,1,24
1,0,1,163,1,0,1,0,163,1,161
10,18,0,10,10,1,0,2,9,9,10
7,11,4,8,7,2,0,2,5,4,6
1,0,1,122,1,0,1,0,122,1,121
5,6,5,8,5,1,0,2,7,5,7
1,0,1,27,1,0,1,0,27,1,26
6,9,2,8,6,2,0,2,6,6,6
8,14,3,9,8,1,0,2,8,7,8
8,14,2,10,7,1,0,1,7,7,7
1,0,2,9,1,0,2,0,6,1,8
13,31,3,15,12,3,0,3,8,8,13
10,20,3,11,10,2,0,3,6,5,9
1,0,1,199,1,0,1,0,199,1,197
1,0,1,8,1,0,1,0,8,1,7
1,0,1,9,1,0,1,0,9,1,8
7,11,6,9,6,1,0,2,7,6,7
10,21,3,11,10,1,1,2,10,10,10
1,0,1,12,1,0,1,0,12,1,11
11,23,4,13,9,1,0,3,9,8,10
1,0,1,258,1,0,1,0,258,1,256
1,0,1,81,1,0,1,0,81,1,79
11,21,0,11,10,2,0,3,5,5,9
1,0,1,13,1,0,1,0,13,1,12
101,10100,102,251,101,100,1,100,182,32,249
14,38,3,15,14,2,0,4,14,13,14
1,0,1,45,1,0,1,0,45,1,43
10,22,3,12,9,2,0,2,9,7,9
1,0,1,67,1,0,1,0,67,1,66
1,0,1,44,1,0,1,0,44,1,43
58,3306,59,186,58,57,2,57,186,58,184
79,6162,80,89,79,78,1,78,79,69,87
1,0,1,9,1,0,1,0,9,1,8
1,0,1,11,1,0,1,0,11,1,10
1,0,1,156,1,0,1,0,156,1,154
10,19,2,12,10,3,0,2,6,6,10
4,5,5,10,4,1,0,2,9,4,9
9,16,7,10,8,1,0,2,8,7,8
11,24,3,13,11,3,0,2,6,4,10
10,20,1,11,10,3,0,2,7,7,9
1,0,1,5,1,0,1,0,5,1,4
10,21,4,12,10,2,0,4,11,9,11
1,0,1,20,1,0,1,0,20,1,19
1,0,1,86,1,0,1,0,86,1,85
1,0,1,32,1,0,1,0,32,1,31
1,0,1,165,1,0,1,0,165,1,164
1,0,1,182,1,0,1,0,182,1,180
1,0,1,95,1,0,1,0,95,1,93
87,7482,88,219,87,86,1,86,179,47,217
8,16,2,9,8,2,0,3,8,7,8
92,8372,93,185,92,91,1,91,113,20,183
11,25,0,11,10,3,0,2,6,6,10
1,0,1,19,1,0,1,0,19,1,18
12,28,3,13,11,3,0,2,6,6,11
65,4160,66,112,65,64,1,64,76,29,110
12,32,5,14,12,3,0,4,6,4,14
1,0,1,5,1,0,1,0,5,1,4
10,21,4,12,9,2,0,3,9,7,10
13,32,2,14,11,3,0,1,7,7,14
93,8556,94,129,93,92,1,92,64,28,127
1,0,1,61,1,0,1,0,61,1,60
9,19,2,11,8,1,1,1,10,8,10
8,14,1,9,6,1,0,2,5,4,5
7,11,2,9,7,1,1,1,7,7,7
7,11,6,11,7,1,0,2,10,6,10
4,6,5,9,4,2,1,2,6,3,6
1,0,1,106,1,0,1,0,106,1,104
1,0,1,233,1,0,1,0,233,1,231
12,30,3,14,10,1,0,3,11,9,12
10,22,2,11,8,2,0,2,9,8,9
11,24,3,12,10,2,0,3,11,10,11
1,0,1,147,1,0,1,0,147,1,145
11,23,5,13,9,1,0,3,9,7,12
1,0,1,27,1,0,1,0,27,1,26
6,10,3,7,6,2,0,2,6,5,6
8,15,4,10,8,2,0,3,8,7,8
11,24,6,13,11,1,0,4,11,9,11
1,0,1,106,1,0,1,0,106,1,105
1,0,1,5,1,0,1,0,5,1,4
1,0,1,206,1,0,1,0,206,1,204
1,0,1,172,1,0,1,0,172,1,170
10,21,0,10,9,2,0,4,9,9,9
43,1806,44,65,43,42,1,42,50,28,63
9,19,5,11,9,3,0,3,8,6,11
9,17,2,10,7,2,0,1,7,6,10
1,0,1,5,1,0,1,0,5,1,4
7,12,2,8,6,2,0,1,7,6,7
1,0,1,166,1,0,1,0,166,1,164
9,17,1,10,9,1,0,1,9,8,9
103,10506,104,154,103,102,1,102,128,77,152
10,20,2,11,9,3,0,4,7,7,8
132,17292,133,259,132,131,1,131,129,2,257
12,31,6,14,11,2,0,4,9,7,12
1,0,1,209,1,0,1,0,209,1,207
1,0,1,39,1,0,1,0,39,1,38
8,15,0,8,8,3,0,2,7,7,7
1,0,1,26,1,0,1,0,26,1,25
45,1980,46,136,45,44,1,44,129,38,134
8,17,1,9,7,1,0,3,7,7,7
10,23,1,11,10,2,0,3,9,8,10
10,22,0,10,7,3,0,1,6,6,10
1,0,1,162,1,0,1,0,162,1,160
11,25,2,12,11,1,0,3,11,10,11
1,0,1,28,1,0,1,0,28,1,27
1,0,1,164,1,0,1,0,164,1,162
1,0,1,68,1,0,1,0,68,1,66
1,0,1,192,1,0,1,0,192,1,190
12,29,2,13,12,3,0,3,6,6,12
8,14,4,11,7,2,0,2,6,3,6
1,0,1,173,1,0,1,0,173,1,171
1,0,1,53,1,0,1,0,53,1,51
7,13,3,8,7,3,0,3,5,4,7
9,17,5,10,9,2,0,4,9,8,9
12,28,1,13,10,2,0,2,10,9,11
1,0,1,55,1,0,1,0,55,1,53
1,0,1,94,1,0,1,0,94,1,93
11,21,0,11,9,2,0,1,9,9,9
1,0,1,28,1,0,1,0,28,1,27
11,22,4,13,10,1,0,2,11,9,13
12,26,1,13,8,3,0,2,7,6,10
12,28,0,12,11,3,0,3,6,6,11
11,25,2,12,10,3,0,3,7,7,10
121,14520,122,248,121,120,1,120,207,80,246
13,33,0,13,13,3,0,3,7,7,13
7,11,2,8,7,1,1,1,6,6,6
50,2450,51,106,50,49,1,49,85,29,104
3,3,4,10,3,1,1,1,8,3,8
13,29,2,15,13,2,0,2,8,8,14
14,182,15,17,14,13,1,13,14,11,15
28,756,29,74,28,27,1,27,67,21,72
7,12,2,8,6,3,0,1,7,6,7
1,0,1,26,1,0,1,0,26,1,25
5,7,3,6,5,1,1,2,5,4,5
43,1806,44,65,43,42,1,42,48,26,63
13,29,6,15,11,1,0,3,11,9,14
11,26,4,13,11,3,0,4,8,6,12
1,0,1,23,1,0,1,0,23,1,22
1,0,1,44,1,0,1,0,44,1,42
1,0,1,48,1,0,1,0,48,1,46
9,19,3,11,9,2,0,2,9,8,9
1,0,1,50,1,0,1,0,50,1,49
1,0,1,115,1,0,1,0,115,1,113
11,27,2,12,11,2,0,3,11,11,11
1,0,1,74,1,0,1,0,74,1,73
1,0,1,8,1,0,1,0,7,1,7
1,0,1,304,1,0,1,0,304,1,302
1,0,1,93,1,0,1,0,93,1,92
1,0,1,91,1,0,1,0,91,1,89
14,30,3,16,11,2,0,3,8,6,14
1,0,1,101,1,0,1,0,101,1,100
9,18,1,10,8,1,0,3,7,7,7
10,23,0,10,8,3,0,1,6,6,10
11,23,6,12,10,2,0,2,10,9,11
54,2862,55,116,54,53,1,53,74,12,114
108,11556,109,207,108,107,1,107,184,85,205
1,0,1,57,1,0,1,0,57,1,56
11,23,2,12,11,2,0,3,11,11,11
10,18,1,11,9,2,0,2,9,9,9
10,20,2,11,10,1,0,2,10,9,10
10,21,2,11,10,2,0,4,10,10,10
13,36,2,14,13,3,0,3,6,5,14
1,0,1,109,1,0,1,0,109,1,107
10,20,3,12,10,1,0,2,7,5,9
1,0,1,67,1,0,1,0,67,1,66
1,0,1,180,1,0,1,0,180,1,178
1,0,1,223,1,0,1,0,223,1,221
13,28,1,14,12,3,0,3,9,9,12
1,0,1,37,1,0,1,0,37,1,36
10,21,3,12,8,3,0,3,6,4,9
7,11,3,10,7,2,0,2,8,5,8
9,17,0,9,8,1,0,1,7,7,9
10,17,2,12,10,1,0,2,10,10,10
12,29,3,13,12,2,0,2,12,12,13
10,20,1,11,8,2,0,2,6,6,10
6,10,1,7,6,1,0,3,6,5,6
8,15,6,10,8,2,0,2,8,7,8
1,0,1,7,1,0,1,0,7,1,6
1,0,1,17,1,0,1,0,17,1,16
12,25,3,13,11,2,0,3,9,8,10
50,2450,51,106,50,49,1,49,64,8,104
11,22,1,12,10,1,0,3,9,8,9
13,30,0,13,12,3,0,2,6,6,13
101,10100,102,251,101,100,1,100,233,83,249
13,33,4,15,12,2,0,4,13,11,14
6,10,4,7,6,2,0,2,6,5,6
9,18,2,11,8,2,0,3,9,7,9
10,22,2,11,9,1,0,1,9,8,9
1,0,1,179,1,0,1,0,179,1,177
10,23,0,10,10,3,0,1,7,7,10
1,0,1,101,1,0,1,0,101,1,99
33,1056,34,150,33,32,1,32,121,4,148
10,19,5,12,8,1,0,3,7,6,8
13,33,4,14,12,2,0,4,12,11,14
8,13,0,8,7,1,0,1,7,7,7
7,11,1,9,7,1,0,1,7,7,7
8,16,2,9,8,3,0,2,7,7,7
10,19,4,11,10,2,0,3,8,7,11
6,9,3,7,6,2,1,2,6,5,6
11,23,2,13,11,3,0,3,8,8,10
1,0,1,69,1,0,1,0,69,1,68
1,0,1,121,1,0,1,0,121,1,119
1,0,1,113,1,0,1,0,113,1,112
9,15,5,10,8,2,0,2,7,6,8
13,29,2,14,13,2,0,2,7,7,12
1,0,1,53,1,0,1,0,53,1,52
13,34,2,14,12,3,0,3,5,4,13
1,0,1,6,1,0,1,0,6,1,5
7,12,5,8,7,1,0,3,7,7,7
1,0,1,13,1,0,1,0,13,1,12
10,19,3,12,8,2,0,1,8,6,9
1,0,1,116,1,0,1,0,116,1,114
11,26,3,12,10,2,0,3,10,9,11
46,2070,47,139,46,45,1,45,111,18,137
1,0,1,65,1,0,1,0,65,1,64
14,38,2,16,12,2,0,4,13,11,14
12,28,1,13,12,3,0,3,6,6,11
8,15,0,8,7,2,0,2,7,7,8
1,0,1,18,1,0,1,0,18,1,17
1,0,1,92,1,0,1,0,92,1,91
8,13,3,9,8,1,0,2,7,7,7
100,9900,101,168,100,99,1,99,104,36,166
8,15,3,9,8,3,0,3,5,4,6
1,0,1,2,1,0,1,0,2,1,1
1,0,1,112,1,0,1,0,112,1,111
1,0,1,179,1,0,1,0,179,1,177
7,11,2,8,7,2,0,2,7,7,7
12,32,1,13,12,2,0,2,12,11,13
9,14,1,11,9,1,0,1,9,9,9
1,0,1,210,1,0,1,0,210,1,208
119,14042,120,302,119,118,1,118,262,79,300
1,0,1,10,1,0,1,0,10,1,9
1,0,1,71,1,0,1,0,71,1,70
63,3906,64,129,63,62,1,62,72,6,127
10,20,2,11,10,2,0,4,10,10,10
1,0,1,22,1,0,1,0,22,1,21
11,26,3,12,10,2,0,2,8,8,11
7,12,3,9,6,1,0,1,7,5,7
1,0,1,74,1,0,1,0,74,1,73
8,15,4,12,8,2,0,4,10,6,10
8,11,1,9,7,2,0,1,7,6,7
11,24,4,12,10,2,0,3,11,10,12
1,0,1,244,1,0,1,0,244,1,242
10,19,3,12,9,2,0,2,8,6,10
1,0,1,19,1,0,1,0,19,1,18
12,26,3,13,9,1,0,2,9,8,11
11,24,5,13,10,2,0,4,10,8,10
112,12432,113,262,112,111,1,111,157,7,260
9,19,3,10,9,2,0,4,9,8,9
1,0,1,13,1,0,1,0,13,1,12
39,1482,40,61,39,38,1,38,33,11,59
13,34,0,13,12,3,0,4,6,6,12
10,20,0,10,8,2,0,2,7,7,9
1,0,1,85,1,0,1,0,85,1,84
11,28,1,12,11,3,0,3,8,8,11
9,17,0,9,8,1,0,1,8,8,8
5,7,6,6,5,1,0,2,5,4,5
134,17822,135,222,134,133,1,133,111,23,220
8,12,3,10,8,2,0,1,9,8,9
13,29,2,14,13,3,0,3,7,6,13
11,22,4,13,11,1,0,1,11,9,13
1,0,1,44,1,0,1,0,44,1,43
103,10506,104,204,103,102,1,102,115,14,202
13,33,3,14,11,3,0,3,7,7,11
1,0,1,158,1,0,1,0,158,1,157
1,0,1,9,1,0,1,0,9,1,8
1,0,1,199,1,0,1,0,199,1,197
3,4,3,9,3,2,1,1,8,3,8
11,23,4,12,10,2,0,3,10,9,10
11,24,6,13,10,2,0,3,11,9,13
1,0,1,32,1,0,1,0,32,1,31
1,0,1,5,1,0,1,0,5,1,4
113,12656,114,146,113,112,1,112,49,16,144
1,0,1,124,1,0,1,0,124,1,123
8,15,1,9,7,1,0,1,6,5,8
66,4290,67,164,66,65,1,65,113,15,162
1,0,1,232,1,0,1,0,232,1,230
8,15,1,9,7,2,0,2,7,7,9
1,0,1,30,1,0,1,0,30,1,29
12,26,3,14,11,3,0,3,6,4,12
66,4290,67,161,66,65,1,65,160,65,159
1,0,1,106,1,0,1,0,106,1,105
99,9702,100,180,99,98,1,98,141,60,178
12,31,3,14,12,2,0,2,13,11,14
12,25,2,14,12,1,0,3,8,6,11
1,0,1,234,1,0,1,0,234,1,232
1,0,1,65,1,0,1,0,65,1,64
1,0,1,32,1,0,1,0,32,1,30
10,21,2,11,9,1,0,3,9,8,10
1,0,1,154,1,0,1,0,154,1,152
1,0,1,76,1,0,1,0,76,1,75
8,17,4,10,7,2,0,4,9,7,9
11,24,1,12,10,2,0,3,7,7,9
9,17,1,11,9,2,0,3,8,8,8
1,0,1,168,1,0,1,0,168,1,166
1,0,1,20,1,0,1,0,20,1,19
11,27,3,12,10,2,0,3,10,10,11
11,24,4,12,9,1,0,3,9,8,11
86,7310,87,220,86,85,1,85,139,5,218
65,4160,66,109,65,64,1,64,66,22,107
6,7,8,8,6,1,1,1,7,5,7
10,23,0,10,10,3,0,3,6,6,9
26,650,27,35,26,25,1,25,16,7,33
31,930,32,174,31,30,1,30,164,21,172
12,29,5,14,12,2,0,3,12,10,13
1,0,1,173,1,0,1,0,173,1,171
1,0,1,111,1,0,1,0,111,1,110
9,20,4,10,9,3,0,3,7,6,9
72,5112,73,120,72,71,1,71,83,35,118
13,36,1,14,12,2,0,4,12,12,13
12,24,2,13,10,1,0,3,9,9,9
14,35,1,15,14,2,0,2,8,8,14
35,1190,36,77,35,34,1,34,52,10,75
1,0,1,25,1,0,1,0,25,1,24
12,26,2,13,11,3,0,3,8,7,12
1,0,1,75,1,0,1,0,75,1,73
9,17,4,10,9,1,0,2,9,8,9
7,13,7,9,7,1,0,2,7,5,7
8,15,1,9,7,2,0,2,7,7,8
1,0,1,128,1,0,1,0,128,1,127
7,10,4,8,7,1,0,2,6,5,6
10,19,1,11,9,3,0,2,6,6,9
10,22,3,11,10,1,0,3,10,10,10
1,0,1,172,1,0,1,0,172,1,170
1,0,1,50,1,0,1,0,50,1,49
8,15,2,10,8,3,0,2,7,6,8
12,28,0,12,11,3,0,2,8,8,11
11,22,1,12,9,2,0,2,9,9,9
1,0,1,147,1,0,1,0,147,1,145
107,11342,108,193,107,106,1,106,130,44,191
1,0,1,13,1,0,1,0,13,1,12
12,29,2,14,10,2,0,2,11,9,12
14,36,4,16,13,3,0,4,8,6,15
1,0,1,70,1,0,1,0,70,1,68
44,1892,45,87,44,43,1,43,79,36,85
1,0,1,200,1,0,1,0,200,1,198
1,0,1,263,1,0,1,0,263,1,261
1,0,1,42,1,0,1,0,42,1,41
53,2756,54,122,53,52,1,52,119,50,120
12,26,2,13,10,2,0,3,9,9,12
1,0,1,147,1,0,1,0,147,1,146
1,0,1,19,1,0,1,0,19,1,18
75,5550,76,174,75,74,1,74,144,45,172
1,0,1,82,1,0,1,0,82,1,80
1,0,1,112,1,0,1,0,112,1,111
1,0,1,191,1,0,1,0,191,1,189
1,0,1,96,1,0,1,0,96,1,95
1,0,1,122,1,0,1,0,122,1,120
11,22,1,12,10,2,0,2,9,8,9
1,0,1,13,1,0,1,0,13,1,12
7,11,2,9,7,1,0,2,6,6,6
45,1980,46,60,45,44,1,44,35,20,58
3,3,2,7,3,1,1,1,5,1,5
119,14042,120,260,119,118,1,118,237,96,258
27,702,28,80,27,26,1,26,55,2,78
117,13572,118,195,117,116,1,116,115,37,193
69,4692,70,135,69,68,1,68,107,41,133
94,8742,95,121,94,93,1,93,121,94,119
11,25,3,13,10,2,0,2,11,9,11
79,6162,80,155,79,78,2,78,155,79,153
1,0,1,125,1,0,1,0,125,1,124
50,2450,51,75,50,49,1,49,33,8,73
15,210,16,40,15,14,1,14,30,5,38
1,0,1,6,1,0,1,0,6,1,5
1,0,1,121,1,0,1,0,121,1,119
1,0,1,32,1,0,1,0,32,1,31
10,21,1,11,8,2,0,1,8,8,10
14,37,0,14,14,3,0,2,9,9,13
1,0,1,76,1,0,1,0,76,1,74
1,0,1,22,1,0,1,0,22,1,21
11,23,2,12,11,3,0,2,6,5,11
1,0,1,237,1,0,1,0,237,1,235
1,0,1,96,1,0,1,0,96,1,95
9,19,4,11,7,1,0,2,7,6,9
1,0,1,27,1,0,1,0,27,1,26
1,0,1,92,1,0,1,0,92,1,91
11,110,12,38,11,10,1,10,34,7,36
1,0,1,120,1,0,1,0,120,1,118
8,15,8,10,7,1,0,2,7,5,7
10,23,3,11,9,3,0,3,5,4,10
5,5,6,10,5,1,1,1,8,4,8
12,27,4,13,11,3,0,4,8,8,12
8,16,4,10,8,1,0,2,7,5,9
9,19,0,9,8,2,0,1,8,8,9
10,21,5,12,10,2,0,3,10,9,11
41,1640,42,128,41,40,1,40,116,29,126
1,0,1,112,1,0,1,0,112,1,110
13,156,14,27,13,12,1,12,18,4,25
8,15,2,9,8,2,0,3,7,6,9
11,26,1,12,11,2,0,4,11,10,11
1,0,1,93,1,0,1,0,93,1,92
1,0,1,115,1,0,1,0,115,1,113
1,0,1,74,1,0,1,0,74,1,73
8,14,1,9,8,2,0,2,6,5,7
1,0,1,14,1,0,1,0,14,1,13
6,8,5,8,6,1,1,2,7,6,7
95,8930,96,238,95,94,1,94,212,69,236
1,0,1,27,1,0,1,0,27,1,26
79,6162,80,89,79,78,1,78,86,76,87
9,18,1,10,8,3,0,2,7,7,7
1,0,1,110,1,0,1,0,110,1,109
12,26,5,13,11,2,0,3,11,10,12
1,0,1,65,1,0,1,0,65,1,64
11,25,0,11,10,3,0,3,7,7,11
9,19,2,10,9,1,0,2,9,8,9
11,22,0,11,10,2,0,1,9,9,10
12,24,4,14,9,2,0,3,10,8,10
1,0,1,143,1,0,1,0,143,1,141
1,0,1,112,1,0,1,0,112,1,111
7,12,2,8,7,2,0,2,7,6,7
13,32,4,15,13,3,0,3,8,8,14
4,6,3,5,4,2,1,2,4,3,4
29,812,30,89,29,28,1,28,69,9,87
1,0,1,103,1,0,1,0,103,1,102
1,0,1,245,1,0,1,0,245,1,243
11,25,0,11,10,3,0,3,10,10,11
1,0,1,181,1,0,1,0,181,1,179
11,20,5,13,10,2,0,2,9,7,11
9,17,1,10,8,1,0,1,6,6,8
9,17,3,11,6,3,0,2,6,4,7
85,7140,86,88,85,84,1,84,31,28,86
1,0,1,17,1,0,1,0,17,1,16
9,19,4,11,9,2,0,4,9,7,10
1,0,1,19,1,0,1,0,19,1,18
12,28,2,13,11,2,0,4,10,9,12
6,10,4,10,6,1,0,3,9,6,9
1,0,1,19,1,0,1,0,19,1,18
10,24,1,11,10,2,0,3,8,7,10
1,0,1,103,1,0,1,0,103,1,101
1,0,1,2,1,0,1,0,2,1,1
20,380,21,49,20,19,1,19,37,8,47
12,23,1,13,8,2,0,2,7,7,10
12,27,1,13,10,1,0,2,9,8,10
1,0,1,133,1,0,1,0,133,1,132
1,0,1,105,1,0,1,0,105,1,104
14,182,15,49,14,13,1,13,48,13,47
10,21,1,11,8,2,0,3,7,6,8
9,19,3,10,9,2,0,3,9,8,9
1,0,1,39,1,0,1,0,39,1,38
11,24,2,13,11,1,0,2,10,8,10
5,7,7,9,5,1,1,3,6,4,6
1,0,1,69,1,0,1,0,69,1,68
14,28,2,16,11,2,0,3,7,7,11
67,4422,68,166,67,66,1,66,126,27,164
1,0,1,21,1,0,1,0,21,1,20
6,9,3,8,6,2,0,2,7,5,7
10,20,3,11,10,2,0,3,8,7,11
1,0,1,104,1,0,1,0,104,1,103
10,21,1,11,9,2,0,2,7,7,7
1,0,1,75,1,0,1,0,75,1,74
11,23,1,12,10,2,0,3,10,10,10
13,31,0,13,13,3,0,3,7,7,13
1,0,1,117,1,0,1,0,117,1,115
13,33,5,15,12,2,0,4,13,11,14
11,26,4,12,10,3,0,4,8,8,10
10,21,2,11,10,2,0,2,8,7,11
12,29,1,13,11,2,0,4,11,11,11
1,0,1,87,1,0,1,0,87,1,86
47,2162,48,99,47,46,1,46,97,45,97
11,26,2,12,9,3,0,2,8,8,10
155,23870,156,211,155,154,1,154,203,147,209
13,33,1,14,13,3,0,3,6,5,13
1,0,1,41,1,0,1,0,41,1,40
1,0,1,5,1,0,1,0,5,1,4
10,19,4,11,8,2,0,2,8,7,10
25,600,26,54,25,24,1,24,33,4,52
1,0,1,162,1,0,1,0,162,1,160
127,16002,128,208,127,126,2,126,208,127,206
1,0,1,142,1,0,1,0,142,1,140
8,13,5,11,7,2,0,2,9,6,9
20,380,21,30,20,19,1,19,24,14,28
1,0,1,41,1,0,1,0,41,1,40
8,13,1,9,8,1,0,2,7,7,7
1,0,1,49,1,0,1,0,49,1,48
31,930,32,65,31,30,1,30,60,26,63
1,0,1,84,1,0,1,0,84,1,82
11,26,2,12,11,1,0,4,10,9,10
8,15,5,10,8,1,0,3,9,7,9
10,18,2,11,7,1,0,1,6,5,9
7,12,7,11,7,2,1,2,9,6,9
9,18,2,10,9,1,0,4,9,8,9
1,0,1,145,1,0,1,0,145,1,143
9,18,2,10,9,1,0,3,9,8,9
1,0,2,156,1,0,2,0,156,1,155
14,38,1,15,14,2,0,4,14,13,15
1,0,1,98,1,0,1,0,98,1,96
15,45,5,17,13,3,0,4,7,5,17
9,17,0,9,8,2,0,3,6,6,8
9,20,4,11,8,2,0,2,10,8,10
12,27,4,14,10,1,0,3,9,7,11
1,0,1,119,1,0,1,0,119,1,118
42,1722,43,101,42,41,1,41,65,6,99
1,0,1,85,1,0,1,0,85,1,83
10,20,1,11,10,1,0,2,9,9,9
12,29,2,13,11,2,0,1,6,5,13
113,12656,114,195,113,112,1,112,119,37,193
13,34,3,14,13,2,0,3,12,11,13
11,23,3,12,11,3,0,2,8,8,12
87,7482,88,110,87,86,1,86,109,86,108
1,0,1,200,1,0,1,0,200,1,198
30,870,31,48,30,29,1,29,41,23,46
1,0,1,52,1,0,1,0,52,1,51
1,0,1,240,1,0,1,0,240,1,238
87,7482,88,219,87,86,1,86,173,41,217
7,12,3,9,7,2,0,3,8,6,8
10,20,3,11,9,1,0,4,9,8,9
9,20,1,10,9,2,0,3,9,8,9
1,0,1,50,1,0,1,0,50,1,48
96,9120,97,146,96,95,1,95,79,29,144
1,0,1,20,1,0,1,0,20,1,19
12,31,0,12,12,3,0,3,9,9,12
1,0,1,191,1,0,1,0,191,1,189
14,36,3,16,13,3,0,4,7,6,15
11,23,3,13,10,2,0,2,9,7,11
1,0,1,127,1,0,1,0,127,1,125
1,0,1,125,1,0,1,0,125,1,123
9,18,2,10,9,1,0,3,9,8,9
1,0,1,67,1,0,1,0,67,1,66
10,21,3,11,9,2,0,3,9,9,9
13,35,3,14,12,2,0,2,12,11,14
42,1722,43,84,42,41,1,41,63,21,82
9,18,4,11,9,2,0,3,10,8,10
6,9,4,8,6,2,0,3,7,5,7
35,1190,36,88,35,34,1,34,87,34,86
1,0,2,12,1,0,2,0,9,1,11
82,6642,83,117,82,81,1,81,55,20,115
68,4556,69,92,68,67,1,67,29,5,90
1,0,1,31,1,0,1,0,31,1,30
1,0,1,46,1,0,1,0,46,1,45
10,20,2,11,9,1,0,1,9,9,10
10,21,0,10,9,2,0,2,7,7,9
1,0,1,13,1,0,1,0,13,1,12
1,0,1,16,1,0,1,0,16,1,15
129,16512,130,289,129,128,1,128,259,99,287
6,10,5,7,6,1,1,3,6,5,6
10,17,2,11,8,1,0,3,7,6,7
1,0,1,250,1,0,1,0,250,1,248
10,17,2,11,10,1,0,1,10,10,10
11,24,2,12,10,1,0,4,8,7,10
92,8372,93,154,92,91,1,91,119,57,152
1,0,1,184,1,0,1,0,184,1,183
1,0,1,108,1,0,1,0,108,1,106
12,132,13,14,12,11,1,11,11,9,12
1,0,1,207,1,0,1,0,207,1,205
113,12656,114,195,113,112,1,112,147,65,193
1,0,1,95,1,0,1,0,95,1,93
13,35,2,14,13,3,0,3,6,6,13
